,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
1094,1094,Keon Clark,DEN,24.0,210.82,99.79024,Nevada-Las Vegas,USA,1998,1,13,28,3.3,3.4,0.4,-3.0,0.106,0.181,0.133,0.483,0.044,1998-99
1113,1113,Loren Meyer,DEN,26.0,208.28,117.93392,Iowa State,USA,1995,1,24,14,1.1,1.1,0.1,-4.3,0.059,0.148,0.195,0.2769999999999999,0.026,1998-99
1161,1161,Nick Van Exel,DEN,27.0,185.42,86.18248,Cincinnati,USA,1993,2,37,50,16.5,2.3,7.4,-8.4,0.009,0.065,0.242,0.488,0.375,1998-99
1176,1176,Raef LaFrentz,DEN,23.0,210.82,108.86208,Kansas,USA,1998,1,3,12,13.8,7.6,0.7,-7.9,0.093,0.184,0.182,0.5529999999999999,0.038,1998-99
1190,1190,Kelly McCarty,DEN,23.0,200.66,90.7184,Southern Mississippi,USA,Undrafted,Undrafted,Undrafted,2,2.0,1.5,0.0,6.4,0.3329999999999999,0.071,0.3879999999999999,0.667,0.0,1998-99
1197,1197,Eric Washington,DEN,25.0,193.04,86.18248,Alabama,USA,1997,2,46,38,5.4,2.3,0.8,-6.3,0.05,0.083,0.139,0.517,0.069,1998-99
1198,1198,Eric Williams,DEN,26.0,203.2,99.79024,Providence,USA,1995,1,14,38,7.3,2.1,1.0,-9.8,0.049,0.073,0.196,0.494,0.094,1998-99
1274,1274,Johnny Taylor,DEN,25.0,205.74,99.79024,Tennessee-Chattanooga,USA,1997,1,17,36,5.8,2.8,0.7,-4.0,0.046,0.1169999999999999,0.154,0.497,0.055,1998-99
1376,1376,James Posey,DEN,23.0,203.2,97.52228,Xavier,USA,1999,1,18,81,8.2,3.9,1.8,-1.6,0.045,0.125,0.148,0.55,0.106,1999-00
1405,1405,George McCloud,DEN,33.0,203.2,102.0582,Florida State,USA,1989,1,7,78,10.1,3.7,3.2,-2.4,0.038,0.1119999999999999,0.176,0.5479999999999999,0.182,1999-00
1431,1431,Antonio McDyess,DEN,25.0,205.74,99.79024,Alabama,USA,1995,1,2,81,19.1,8.5,2.0,-3.6,0.095,0.183,0.271,0.539,0.108,1999-00
1496,1496,Cory Alexander,DEN,27.0,185.42,86.18248,Virginia,USA,1995,1,29,29,2.8,1.4,2.0,-3.9,0.026,0.111,0.183,0.381,0.305,1999-00
1511,1511,Chris Herren,DEN,24.0,187.96,86.18248,Fresno State,USA,1999,2,33,45,3.1,1.2,2.5,-5.5,0.023,0.075,0.136,0.498,0.297,1999-00
1515,1515,Bryant Stith,DEN,29.0,195.58,94.347136,Virginia,USA,1992,1,13,45,5.6,1.9,1.4,1.7,0.036,0.0969999999999999,0.162,0.568,0.138,1999-00
1528,1528,Chauncey Billups,DEN,23.0,190.5,91.625584,Colorado,USA,1997,1,3,13,8.6,2.6,3.0,-3.8,0.025,0.095,0.207,0.465,0.214,1999-00
1535,1535,Chris Gatling,DEN,32.0,208.28,99.79024,Old Dominion,USA,1991,1,16,85,11.9,5.9,0.8,-1.9,0.091,0.209,0.263,0.525,0.068,1999-00
1586,1586,Roy Rogers,DEN,26.0,208.28,106.59412,Alabama,USA,1996,1,22,40,2.2,2.0,0.2,-0.1,0.102,0.147,0.138,0.42,0.04,1999-00
1589,1589,Ryan Bowen,DEN,24.0,200.66,97.52228,Iowa,USA,1998,2,55,52,2.5,2.2,0.4,-1.5,0.126,0.076,0.11,0.467,0.052,1999-00
1621,1621,Tariq Abdul-Wahad,DEN,25.0,198.12,101.151016,San Jose State,France,1997,1,11,61,11.4,4.8,1.6,-1.6,0.067,0.126,0.218,0.477,0.098,1999-00
1694,1694,Keon Clark,DEN,25.0,210.82,99.79024,Nevada-Las Vegas,USA,1998,1,13,81,8.6,6.2,0.9,-0.8,0.095,0.1989999999999999,0.172,0.573,0.063,1999-00
1706,1706,Nick Van Exel,DEN,28.0,185.42,86.18248,Cincinnati,USA,1993,2,37,79,16.1,3.9,9.0,-0.9,0.012,0.103,0.2269999999999999,0.483,0.38,1999-00
1719,1719,Popeye Jones,DEN,30.0,203.2,113.398,Murray State,USA,1992,2,41,40,2.6,2.6,0.5,2.3,0.129,0.201,0.156,0.4629999999999999,0.087,1999-00
1721,1721,Raef LaFrentz,DEN,24.0,210.82,108.86208,Kansas,USA,1998,1,3,81,12.4,7.9,1.2,-2.4,0.075,0.211,0.195,0.512,0.065,1999-00
1813,1813,Dan McClintock,DEN,24.0,213.36,122.46984,Northern Arizona,USA,2000,2,53,6,3.0,2.8,0.2,-24.2,0.149,0.171,0.158,0.446,0.025,2000-01
1828,1828,Voshon Lenard,DEN,28.0,193.04,92.98636,Minnesota,USA,1994,2,46,80,12.2,2.9,2.4,-2.1,0.021,0.087,0.198,0.522,0.134,2000-01
1852,1852,Garth Joseph,DEN,27.0,218.44,138.799152,Saint Rose,USA,Undrafted,Undrafted,Undrafted,4,0.5,0.5,0.3,-35.0,0.111,0.0,0.211,0.17,0.1,2000-01
1857,1857,George McCloud,DEN,34.0,203.2,102.0582,Florida State,USA,1989,1,7,76,9.6,2.9,3.7,-5.1,0.031,0.096,0.19,0.496,0.223,2000-01
1874,1874,Anthony Goldwire,DEN,29.0,187.96,82.553744,Houston,USA,1994,2,52,20,4.1,0.6,1.7,-7.0,0.005,0.064,0.2189999999999999,0.469,0.276,2000-01
1883,1883,Antonio McDyess,DEN,26.0,205.74,111.13004,Alabama,USA,1995,1,2,70,20.8,12.1,2.1,0.6,0.104,0.254,0.2689999999999999,0.5379999999999999,0.106,2000-01
1967,1967,Calbert Cheaney,DEN,29.0,200.66,98.429464,Indiana,USA,1993,1,6,9,2.3,2.2,1.0,10.6,0.034,0.109,0.104,0.34,0.076,2000-01
2068,2068,Kevin Willis,DEN,38.0,213.36,111.13004,Michigan State,USA,1984,1,11,78,9.3,6.8,0.6,-6.6,0.104,0.217,0.207,0.478,0.048,2000-01
2089,2089,James Posey,DEN,24.0,203.2,97.52228,Xavier,USA,1999,1,18,82,8.1,5.3,2.0,1.3,0.0579999999999999,0.146,0.149,0.511,0.11,2000-01
2115,2115,Tariq Abdul-Wahad,DEN,26.0,198.12,101.151016,San Jose State,France,1997,1,11,29,3.8,2.0,0.8,-7.9,0.035,0.119,0.17,0.4379999999999999,0.087,2000-01
2141,2141,Terry Davis,DEN,34.0,208.28,122.46984,Virginia Union,USA,Undrafted,Undrafted,Undrafted,19,1.7,2.8,0.4,-8.5,0.102,0.174,0.074,0.476,0.05,2000-01
2150,2150,Raef LaFrentz,DEN,25.0,210.82,108.86208,Kansas,USA,1998,1,3,78,12.9,7.8,1.4,-0.6,0.075,0.191,0.186,0.544,0.073,2000-01
2166,2166,Nick Van Exel,DEN,29.0,185.42,86.18248,Cincinnati,USA,1993,2,37,71,17.7,3.4,8.5,-0.4,0.018,0.08,0.2339999999999999,0.515,0.3829999999999999,2000-01
2178,2178,Ryan Bowen,DEN,25.0,200.66,99.79024,Iowa,USA,1998,2,55,57,3.4,2.0,0.5,-2.4,0.093,0.083,0.1169999999999999,0.585,0.068,2000-01
2195,2195,Robert Pack,DEN,32.0,187.96,86.18248,Southern California,USA,Undrafted,Undrafted,Undrafted,74,6.5,1.9,4.0,-4.4,0.025,0.094,0.213,0.493,0.375,2000-01
2213,2213,Mengke Bateer,DEN,26.0,210.82,131.54168,None,China,Undrafted,Undrafted,Undrafted,27,5.1,3.6,0.8,-7.6,0.084,0.195,0.198,0.469,0.096,2001-02
2258,2258,Kenny Satterfield,DEN,21.0,185.42,79.83219199999998,Cincinnati,USA,2001,2,53,36,5.3,1.4,3.0,-5.0,0.032,0.084,0.218,0.431,0.335,2001-02
2265,2265,Juwan Howard,DEN,29.0,205.74,113.398,Michigan,USA,1994,1,5,81,14.6,7.6,2.1,-2.3,0.096,0.17,0.2239999999999999,0.513,0.109,2001-02
2324,2324,Tim Hardaway,DEN,35.0,182.88,88.45044,Texas-El Paso,USA,1989,1,14,68,9.6,1.8,4.1,-1.7,0.01,0.077,0.217,0.492,0.283,2001-02
2336,2336,Zendon Hamilton,DEN,27.0,210.82,115.212368,St. John's (NY),USA,Undrafted,Undrafted,Undrafted,54,6.0,4.7,0.3,-14.6,0.141,0.213,0.1989999999999999,0.499,0.0289999999999999,2001-02
2359,2359,Voshon Lenard,DEN,29.0,193.04,92.98636,Minnesota,USA,1994,2,46,71,11.5,2.6,1.8,-7.2,0.025,0.107,0.246,0.495,0.144,2001-02
2364,2364,Ryan Bowen,DEN,26.0,205.74,102.965384,Iowa,USA,1998,2,55,75,4.9,4.0,0.7,1.0,0.089,0.1159999999999999,0.103,0.524,0.046,2001-02
2400,2400,Shawnelle Scott,DEN,30.0,208.28,113.398,St. John's (NY),USA,1994,2,43,21,3.9,4.9,0.4,-5.8,0.1939999999999999,0.2269999999999999,0.1669999999999999,0.489,0.0559999999999999,2001-02
2412,2412,Scott Williams,DEN,34.0,208.28,111.13004,North Carolina,USA,Undrafted,Undrafted,Undrafted,41,4.9,5.1,0.3,-12.2,0.1169999999999999,0.2,0.1669999999999999,0.43,0.0289999999999999,2001-02
2428,2428,Chris Andersen,DEN,23.0,208.28,104.32616,Blinn,USA,Undrafted,Undrafted,Undrafted,24,3.0,3.2,0.3,5.4,0.15,0.162,0.1639999999999999,0.417,0.039,2001-02
2437,2437,Carlos Arroyo,DEN,22.0,187.96,91.625584,Florida International,Puerto Rico,Undrafted,Undrafted,Undrafted,37,3.0,1.1,1.9,-6.3,0.034,0.09,0.168,0.467,0.3229999999999999,2001-02
2439,2439,Calbert Cheaney,DEN,30.0,200.66,98.429464,Indiana,USA,1993,1,6,68,7.3,3.5,1.6,-10.2,0.039,0.133,0.158,0.499,0.1119999999999999,2001-02
2524,2524,Antonio McDyess,DEN,27.0,205.74,111.13004,Alabama,USA,1995,1,2,10,11.3,5.5,1.8,-15.9,0.0969999999999999,0.211,0.209,0.631,0.136,2001-02
2536,2536,Isaiah Rider,DEN,31.0,195.58,97.52228,Nevada-Las Vegas,USA,1993,1,5,10,9.3,3.3,1.2,9.0,0.068,0.149,0.27,0.526,0.12,2001-02
2555,2555,James Posey,DEN,25.0,203.2,97.52228,Xavier,USA,1999,1,18,73,10.7,5.9,2.5,-6.4,0.052,0.175,0.1889999999999999,0.474,0.129,2001-02
2594,2594,Donnell Harvey,DEN,21.0,203.2,99.79024,Florida,USA,2000,1,22,47,5.7,4.8,0.8,-0.9,0.109,0.206,0.154,0.526,0.073,2001-02
2614,2614,George McCloud,DEN,35.0,203.2,102.0582,Florida State,USA,1989,1,7,69,8.8,3.6,3.0,-10.4,0.04,0.123,0.192,0.466,0.187,2001-02
2649,2649,John Crotty,DEN,33.0,185.42,83.91452,Virginia,USA,Undrafted,Undrafted,Undrafted,12,3.4,1.3,2.4,-13.7,0.0069999999999999,0.0819999999999999,0.15,0.431,0.322,2002-03
2656,2656,Chris Andersen,DEN,24.0,208.28,99.79024,Blinn,USA,Undrafted,Undrafted,Undrafted,59,5.2,4.6,0.5,-7.3,0.129,0.214,0.1939999999999999,0.44,0.066,2002-03
2723,2723,Adam Harrington,DEN,22.0,195.58,90.7184,Auburn,USA,Undrafted,Undrafted,Undrafted,19,1.6,0.4,0.6,-15.7,0.01,0.088,0.1669999999999999,0.387,0.179,2002-03
2779,2779,Jeff Trepagnier,DEN,23.0,193.04,90.7184,Southern California,USA,2001,2,35,8,5.6,2.0,0.8,-3.9,0.0819999999999999,0.094,0.218,0.522,0.105,2002-03
2804,2804,Donnell Harvey,DEN,22.0,203.2,99.79024,Florida,USA,2000,1,22,77,7.9,5.3,1.3,-11.7,0.089,0.212,0.211,0.486,0.125,2002-03
2809,2809,Devin Brown,DEN,24.0,195.58,106.59412,Texas-San Antonio,USA,Undrafted,Undrafted,Undrafted,10,3.0,1.8,0.7,-8.4,0.083,0.111,0.212,0.389,0.135,2002-03
2862,2862,Shammond Williams,DEN,28.0,185.42,91.171992,North Carolina,USA,1998,2,34,78,8.0,2.2,3.4,-3.2,0.0139999999999999,0.09,0.177,0.503,0.252,2002-03
2878,2878,Ryan Bowen,DEN,27.0,205.74,99.79024,Iowa,USA,1998,2,55,62,3.6,2.5,0.9,-3.8,0.086,0.098,0.1159999999999999,0.519,0.09,2002-03
2898,2898,Rodney White,DEN,23.0,205.74,104.32616,North Carolina-Charlotte,USA,2001,1,9,72,9.0,3.0,1.7,-11.3,0.03,0.127,0.24,0.469,0.156,2002-03
2912,2912,Vincent Yarbrough,DEN,22.0,200.66,95.25432,Tennessee,USA,2002,2,32,59,6.9,2.7,2.2,-7.6,0.0289999999999999,0.115,0.174,0.446,0.16,2002-03
2978,2978,Marcus Camby,DEN,29.0,210.82,102.0582,Massachusetts,USA,1996,1,2,29,7.6,7.2,1.6,-12.6,0.122,0.252,0.193,0.444,0.138,2002-03
2992,2992,Junior Harrington,DEN,22.0,193.04,86.18248,Wingate,USA,Undrafted,Undrafted,Undrafted,82,5.1,3.0,3.4,-8.8,0.025,0.129,0.152,0.405,0.2339999999999999,2002-03
2993,2993,Juwan Howard,DEN,30.0,205.74,117.93392,Michigan,USA,1994,1,5,77,18.4,7.6,3.0,-11.2,0.073,0.187,0.262,0.501,0.175,2002-03
3018,3018,Nene,DEN,20.0,210.82,117.93392,None,Brazil,2002,1,7,80,10.5,6.1,1.9,-7.0,0.108,0.156,0.191,0.545,0.119,2002-03
3020,3020,Nikoloz Tskitishvili,DEN,20.0,213.36,102.0582,None,Georgia,2002,1,5,81,3.9,2.2,1.1,-9.8,0.053,0.107,0.1669999999999999,0.374,0.113,2002-03
3033,3033,Predrag Savovic,DEN,27.0,198.12,102.0582,Hawaii,Yugoslavia,Undrafted,Undrafted,Undrafted,27,3.1,0.9,0.8,-9.8,0.038,0.077,0.205,0.392,0.1689999999999999,2002-03
3081,3081,Michael Doleac,DEN,27.0,210.82,118.841104,Utah,USA,1998,1,12,72,4.5,3.7,0.6,-4.8,0.094,0.201,0.176,0.471,0.078,2003-04
3112,3112,Nikoloz Tskitishvili,DEN,21.0,213.36,102.0582,None,Georgia,2002,1,5,39,2.7,1.6,0.3,-6.6,0.075,0.149,0.215,0.3929999999999999,0.057,2003-04
3114,3114,Nene,DEN,21.0,210.82,117.93392,None,Brazil,2002,1,7,77,11.8,6.5,2.2,4.9,0.072,0.161,0.171,0.578,0.104,2003-04
3151,3151,Mark Pope,DEN,31.0,208.28,106.59412,Kentucky,USA,1996,2,52,4,0.5,0.8,0.0,-51.9,0.0,0.143,0.119,0.41,0.0,2003-04
3157,3157,Marcus Camby,DEN,30.0,210.82,102.0582,Massachusetts,USA,1996,1,2,72,8.6,10.1,1.8,1.8,0.109,0.276,0.143,0.511,0.092,2003-04
3217,3217,Voshon Lenard,DEN,31.0,193.04,92.98636,Minnesota,USA,1994,2,46,73,14.2,2.7,2.1,1.0,0.023,0.08,0.218,0.512,0.111,2003-04
3235,3235,Rodney White,DEN,24.0,205.74,104.32616,North Carolina-Charlotte,USA,2001,1,9,72,7.5,2.3,0.8,0.6,0.049,0.136,0.261,0.528,0.115,2003-04
3259,3259,Ryan Bowen,DEN,28.0,205.74,99.79024,Iowa,USA,1998,2,55,52,0.9,1.7,0.3,0.0,0.095,0.139,0.073,0.395,0.075,2003-04
3298,3298,Chris Andersen,DEN,25.0,208.28,99.79024,Blinn,USA,Undrafted,Undrafted,Undrafted,71,3.4,4.2,0.5,0.5,0.096,0.2189999999999999,0.128,0.486,0.053,2003-04
3306,3306,Carmelo Anthony,DEN,20.0,203.2,99.79024,Syracuse,USA,2003,1,3,82,21.0,6.1,2.8,0.6,0.069,0.122,0.283,0.509,0.134,2003-04
3353,3353,Andre Miller,DEN,28.0,187.96,90.7184,Utah,USA,1999,1,8,82,14.8,4.5,6.1,2.5,0.051,0.0969999999999999,0.206,0.541,0.283,2003-04
3434,3434,Jon Barry,DEN,34.0,195.58,95.25432,Georgia Tech,USA,1992,1,21,57,6.2,2.2,2.6,0.3,0.024,0.1009999999999999,0.152,0.535,0.217,2003-04
3449,3449,Jeff Trepagnier,DEN,24.0,193.04,90.7184,Southern California,USA,2001,2,35,11,2.3,1.4,0.4,-13.9,0.065,0.106,0.215,0.308,0.075,2003-04
3462,3462,Earl Boykins,DEN,28.0,165.1,60.327736,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,82,10.2,1.7,3.6,-0.1,0.025,0.063,0.2239999999999999,0.501,0.285,2003-04
3500,3500,Francisco Elson,DEN,28.0,213.36,106.59412,California,Netherlands,1999,2,41,62,3.5,3.3,0.5,-1.2,0.083,0.178,0.13,0.498,0.06,2003-04
3520,3520,Francisco Elson,DEN,29.0,213.36,106.59412,California,Netherlands,1999,2,41,67,3.7,3.0,0.5,1.1,0.073,0.185,0.138,0.494,0.055,2004-05
3539,3539,DerMarr Johnson,DEN,25.0,205.74,91.171992,Cincinnati,USA,2000,1,6,71,7.1,2.1,1.1,8.0,0.042,0.098,0.175,0.605,0.096,2004-05
3558,3558,Earl Boykins,DEN,29.0,165.1,60.327736,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,82,12.3,1.7,4.5,1.9,0.019,0.057,0.22,0.529,0.293,2004-05
3564,3564,Eduardo Najera,DEN,28.0,203.2,106.59412,Oklahoma,Mexico,2000,2,38,68,5.2,3.6,1.0,2.8,0.092,0.14,0.158,0.489,0.084,2004-05
3566,3566,Wesley Person,DEN,34.0,198.12,90.7184,Auburn,USA,1994,1,23,41,6.4,2.0,1.0,0.6,0.005,0.135,0.166,0.57,0.094,2004-05
3598,3598,Voshon Lenard,DEN,32.0,193.04,92.98636,Minnesota,USA,1994,2,46,3,9.7,2.0,2.0,-2.1,0.0,0.136,0.2289999999999999,0.491,0.15,2004-05
3671,3671,Andre Miller,DEN,29.0,187.96,90.7184,Utah,USA,1999,1,8,82,13.6,4.1,6.9,3.3,0.042,0.095,0.196,0.541,0.315,2004-05
3719,3719,Bryon Russell,DEN,34.0,200.66,102.0582,Long Beach State,USA,1993,2,45,70,4.4,2.5,1.0,0.1,0.053,0.141,0.139,0.537,0.115,2004-05
3725,3725,Carmelo Anthony,DEN,21.0,203.2,99.79024,Syracuse,USA,2003,1,3,75,20.8,5.7,2.6,3.6,0.064,0.124,0.29,0.526,0.129,2004-05
3742,3742,Kenyon Martin,DEN,27.0,205.74,106.140528,Cincinnati,USA,2000,1,1,70,15.5,7.3,2.4,1.7,0.076,0.184,0.235,0.521,0.131,2004-05
3820,3820,Greg Buckner,DEN,28.0,193.04,95.25432,Clemson,USA,1998,2,53,70,6.2,3.0,1.9,1.8,0.051,0.108,0.114,0.638,0.127,2004-05
3855,3855,Luis Flores,DEN,24.0,187.96,88.45044,Manhattan,USA,2004,2,55,16,2.2,0.2,0.7,13.1,0.015,0.0289999999999999,0.242,0.586,0.262,2004-05
3924,3924,Mark Pope,DEN,32.0,208.28,106.59412,Kentucky,USA,1996,2,52,9,0.4,0.9,0.1,-8.6,0.1669999999999999,0.115,0.122,0.3329999999999999,0.063,2004-05
3931,3931,Marcus Camby,DEN,31.0,210.82,102.0582,Massachusetts,USA,1996,1,2,66,10.3,10.0,2.3,4.1,0.078,0.293,0.176,0.505,0.119,2004-05
3945,3945,Nene,DEN,22.0,210.82,117.93392,None,Brazil,2002,1,7,55,9.6,5.9,1.5,2.3,0.093,0.188,0.193,0.551,0.103,2004-05
3973,3973,Eduardo Najera,DEN,29.0,203.2,99.79024,Oklahoma,Mexico,2000,2,38,64,5.4,5.1,0.8,0.7,0.099,0.161,0.123,0.494,0.054,2005-06
3990,3990,Francisco Elson,DEN,30.0,213.36,106.59412,California,Netherlands,1999,2,41,72,4.9,4.7,0.7,2.5,0.078,0.179,0.1119999999999999,0.556,0.044,2005-06
3996,3996,Earl Boykins,DEN,30.0,165.1,60.327736,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,60,12.6,1.4,3.8,-3.3,0.015,0.047,0.2339999999999999,0.513,0.254,2005-06
4002,4002,DerMarr Johnson,DEN,26.0,205.74,95.25432,Cincinnati,USA,2000,1,6,58,6.1,1.7,0.9,-1.9,0.023,0.096,0.179,0.545,0.095,2005-06
